Unnamed: 0,customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5738,5049-GLYVG,Male,No,No,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.6,20.6,Yes
5739,4199-QHJNM,Male,Yes,No,67.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),,6989.7,No
5740,8882-TLVRW,Male,Yes,Yes,69.0,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No
5741,5883-GTGVD,Male,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes
5742,5135-GRQJV,Male,Yes,No,-,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,214.5,8331.95,No
5743,2384-OVPSA,Female,No,No,38.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,,735.9,No
5744,1371-WEPDS,Male,Yes,No,40.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No
5745,3580-GICBM,Female,Yes,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,24.2,1445.2,No
5746,4817-QRJSX,Female,No,No,,Yes,Yes,Fiber optic,No,yeS,No,No,No,No,Month-to-month,Yes,Credit card (automatic),,818.05,Yes
5747,9730-DRTMJ,Male,Yes,No,32.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No
5748,4686-UXDML,Female,No,No,21.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,1992.55,No
5749,3349-ANQNH,Female,No,No,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,No
5750,2398-YPMUR,Female,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes
5751,0932-YIXYU,Female,No,No,47.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),20.25,1029.8,No
5752,7480-SPLEF,Male,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),26.0,1796.55,No
5753,7636-XUHWW,Male,No,No,2.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No
5754,1431-CYWMH,Female,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No
5755,5937-EORGB,Male,Yes,No,15.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No
5756,6349-JDHQP,Female,No,No,53.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),19.85,1049.6,No
5757,5539-HIVAK,Female,Yes,No,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,,734.6,No
5758,5847-MXBEO,Male,No,No,22.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,20.3,475.1,No
5759,9985-MWVIX,Female,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,,70.15,Yes
5760,4583-PARNH,Male,Yes,No,,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,No
5761,1116-FRYVH,Female,yEs,Yes,48.0,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No
5762,1421-HCERK,Male,Yes,No,,Yes,Yes,Fiber optic,Yes,yeS,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),,3181.8,No
5763,9633-XQABV,Female,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No
5764,0716-BQNDX,Male,No,No,57.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No
5765,1265-XTECC,Female,yEs,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),,6581.9,Yes
5766,1183-CANVH,Female,Yes,No,23.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.0,1347.15,No
5767,1972-XMUWV,Female,Yes,No,65.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,No
5768,8679-LZBMD,Male,Yes,No,44.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,No
5769,3407-JMJQQ,Female,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),,7661.8,No
5770,6252-DFGTK,Female,Yes,No,37.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,No
5771,1539-LNKHM,Female,No,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.4,266.6,No
5772,8645-KOMJQ,Male,Yes,Yes,69.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,No
5773,0289-IVARM,Female,No,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No
5774,9761-XUJWD,Male,No,No,,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),,339.9,No
5775,4057-FKCZK,Male,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,No
5776,4291-TPNFG,Male,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No
5777,6087-YPWHO,Male,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No
5778,3090-QFUVD,Female,No,No,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),20.3,20.3,No
5779,2237-ZFSMY,Female,No,No,,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,Yes
5780,1722-LDZJS,Male,Yes,Yes,53.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Credit card (automatic),20.2,1068.15,No
5781,1818-ESQMW,Female,No,no,27.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No
5782,4871-JTKJF,Female,No,No,1.0,Yes,No,Fiber optic,no,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes
5783,1415-YFWLT,Female,No,No,,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes
5784,7401-RUBNK,Female,Yes,No,18.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05,No
5785,0506-YLVKJ,Male,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,20.2,917.45,No
5786,8661-BOYNW,Female,Yes,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No
5787,6711-VTNRE,Female,No,No,36.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,,3078.1,Yes
5788,4815-GBTCD,Female,Yes,No,,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No
5789,2805-AUFQN,Female,No,No,25.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),,475.2,No
5790,0980-PVMRC,Female,Yes,Yes,40.0,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,2036.55,No
5791,7233-DRTRF,Male,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,202.4,6444.05,No
5792,3500-RMZLT,Female,No,No,15.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,Yes
5793,3873-NFTGI,Male,No,No,,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No
5794,1162-ECVII,Male,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),209.75,7932.5,No
5795,7048-GXDAY,Male,No,No,39.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,206.4,4040.65,No
5796,8571-ZCMCX,Female,yEs,Yes,47.0,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No
5797,1169-WCVAK,Male,Yes,No,19.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No
5798,4548-SDBKE,Female,No,No,,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes
5799,8066-POXGX,Female,No,No,,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes
5800,7129-CAKJW,Female,No,No,17.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No
5801,8695-ARGXZ,Male,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No
5802,3570-YUEKJ,Female,No,No,42.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No
5803,4143-OOBWZ,Male,Yes,No,,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes
5804,1555-HAPSU,Female,Yes,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),23.9,1663.5,No
5805,1697-NVVGY,Male,Yes,No,19.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No
5806,7854-EKTJL,Female,No,Yes,2.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,19.6,35.85,Yes
5807,8464-EETCQ,Male,No,No,57.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),,1094.35,No
5808,2419-FSORS,Male,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,208.4,7719.5,No
5809,8132-YPVBX,Female,No,No,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No
5810,9102-IAYHT,Female,Yes,Yes,,Yes,Yes,Fiber optic,no,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,Yes
5811,6754-LZUKA,Male,Yes,No,61.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),,4932.5,No
5812,3422-LYEPQ,Male,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71,Yes
5813,8099-MZPUJ,Male,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),211.8,5443.65,No
5814,0787-LHDYT,Male,No,No,16.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No
5815,2642-DTVCO,Male,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,746.5,Yes
5816,0374-IOEGQ,Female,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No
5817,4361-JEIVL,Male,No,Yes,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,44.4,Yes
5818,3197-NNYNB,Male,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),205.1,6631.85,No
5819,3396-DKDEL,Female,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),215.15,8250,No
5820,1752-OZXFY,Male,Yes,No,60.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,No
5821,9066-QRSDU,Female,Yes,No,,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,Yes,Electronic check,26.3,1763.55,No
5822,9112-WSNPU,Female,No,No,35.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419,No
5823,9867-NNXLC,Female,No,No,22.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,,470.2,No
5824,5321-NTRKC,Male,Yes,Yes,66.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No
5825,1363-TXLSL,Male,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes
5826,9507-EXLTT,Female,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),,79.35,Yes
5827,3161-GETRM,Male,Yes,Yes,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097,No
5828,0402-OAMEN,Female,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),24.45,1709.1,No
5829,6933-VLYFX,Male,Yes,Yes,31.0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No
5830,6754-WKSHP,Male,No,Yes,30.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),25.35,723.3,No
5831,9846-GKXAS,Female,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes
5832,6017-PPLPX,Male,Yes,Yes,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,1470.95,Yes
5833,4976-LNFVV,Male,Yes,No,,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),,577.15,No
5834,5055-MGMGF,Female,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,205.05,6914.95,No
5835,4641-FROLU,Female,Yes,Yes,30.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,,602.9,No
5836,2862-JVEOY,Male,No,No,-,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,19.15,124.4,No
5837,2969-QWUBZ,Female,No,No,-,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,No
5838,9822-BIIGN,Male,Yes,Yes,53.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.85,3827.9,No
5839,2077-MPJQO,Male,Yes,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,533.05,No
5840,1534-OULXE,Female,Yes,Yes,61.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No
5841,7136-RVDTZ,Male,No,No,70.0,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,Yes
5842,2971-SGAFL,Female,No,No,,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No
5843,1480-IVEVR,Male,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No
5844,2905-KFQUV,Female,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,No
5845,4581-SSPWD,Female,No,No,-,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes
5846,3370-HXOPH,Female,No,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,,257.6,No
5847,9391-YZEJW,Female,No,No,62.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,5757.2,No
5848,9958-MEKUC,Male,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),203.95,7517.7,No
5849,0281-CNTZX,Male,Yes,No,63.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No
5850,6927-WTFIV,Male,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes
5851,4118-CEVPF,Female,No,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,3836.3,No
5852,3398-ZOUAA,Male,Yes,No,21.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,Yes
5853,9114-VEPUF,Male,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,,6001.45,No
5854,7876-BEUTG,Female,No,No,-,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No
5855,2338-BQEZT,Female,No,No,,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),,2832.75,No
5856,9873-MNDKV,Female,No,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.65,472.25,No
5857,0378-NHQXU,Female,Yes,Yes,17.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.25,1460.65,Yes
5858,8241-JUIQO,Female,No,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),19.45,1336.35,No
5859,2194-IIQOF,Female,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.3,6388.65,No
5860,4512-ZUIYL,Female,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,153.05,Yes
5861,9631-RXVJM,Male,No,No,35.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,19.25,677.9,No
5862,9584-EXCDZ,Female,No,No,17.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No
5863,7969-AULMZ,Female,No,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes
5864,5093-FEGLU,Female,Yes,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),19.65,921.55,No
5865,2621-UDNLU,Female,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.85,72,No
5866,7526-IVLYU,Male,No,No,3.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,,68.35,No
5867,2428-HYUNX,Male,Yes,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),,847.25,No
5868,9214-EKVXR,Female,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,44,No
5869,3410-MHHUM,Female,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,94.4,4295.35,No
5870,0568-ONFPC,Male,Yes,Yes,5.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.9,135,Yes
5871,0733-VUNUW,Male,No,No,24.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,1400.55,Yes
5872,4550-EVXNY,Female,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,69.65,Yes
5873,2122-YWVYA,Female,No,No,18.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No
5874,2968-SSGAA,Female,No,No,10.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,200.6,1060.2,Yes
5875,2296-DKZFP,Female,Yes,No,,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No
5876,4844-JJWUY,Female,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,,86,Yes
5877,6777-TGHTM,Female,No,No,53.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),206.95,5785.5,Yes
5878,8909-BOLNL,Male,No,no,3.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,21.2,52.05,No
5879,6603-YRDCJ,Male,Yes,No,33.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No
5880,3538-WZPHD,Male,No,No,,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes
5881,3229-USWAR,Female,No,No,34.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,2727.3,No
5882,2138-VFAPZ,Female,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,19.7,263.65,No
5883,6131-JLWZM,Female,No,No,13.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,,275.4,No
5884,4785-QRJHC,Male,Yes,No,-,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,2816.65,Yes
5885,0269-XFESX,Male,Yes,Yes,-,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,24.35,538.5,No
5886,1709-EJDOX,Female,Yes,Yes,47.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,19.75,948.9,No
5887,4316-XCSLJ,Male,No,Yes,17.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,,846.8,No
5888,8610-WFCJF,Female,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes
5889,9693-XMUOB,Male,Yes,No,,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No
5890,0383-CLDDA,Female,No,no,69.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No
5891,4905-JEFDW,Male,No,No,,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes
5892,2709-UQGNP,Male,No,No,,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No
5893,3549-ZTMNH,Male,Yes,Yes,12.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.0,269.65,No
5894,7881-INRLC,Male,No,No,45.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),200.85,4740,Yes
5895,8033-ATFAS,Female,Yes,Yes,39.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No
5896,1635-NZATJ,Male,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),25.45,1789.65,No
5897,0562-HKHML,Male,Yes,Yes,71.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),23.9,1626.4,No
5898,8277-RVRSV,Female,Yes,Yes,33.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,One year,No,Credit card (automatic),24.15,800.3,No
5899,9943-VSZUV,Male,No,No,67.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No
5900,0117-LFRMW,Male,Yes,Yes,37.0,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),,1448.8,Yes
5901,6172-FECYY,Male,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,,4254.85,Yes
5902,7054-ENNGU,Female,Yes,No,9.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No
5903,1455-HFBXA,Male,Yes,No,52.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No
5904,9402-CXWPL,Female,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,,6838.6,No
5905,1628-BIZYP,Male,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,,85,No
5906,1965-AKTSX,Female,No,No,14.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,,1101.85,Yes
5907,0082-LDZUE,Male,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No
5908,4786-UKSNZ,Male,No,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,,20.2,Yes
5909,5343-SGUBI,Female,No,No,52.0,Yes,Yes,Fiber optic,No,yeS,No,No,No,No,One year,Yes,Mailed check,,4297.6,No
5910,0856-NAOES,Male,No,No,6.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No
5911,1976-AZZPJ,Male,Yes,No,7.0,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,,256.6,No
5912,7248-VZQLC,Female,No,No,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes
